date,temp_ambient
2022-01-03 22:30:00+00:00,-4.1
2022-01-03 22:45:00+00:00,-5.217
2022-01-03 23:00:00+00:00,-5.627
2022-01-03 23:15:00+00:00,-5.776
2022-01-03 23:30:00+00:00,-5.932333333333333
2022-01-03 23:45:00+00:00,-6.087999999999999
2022-01-04 00:00:00+00:00,-6.310333333333333
2022-01-04 00:15:00+00:00,-6.325
2022-01-04 00:30:00+00:00,-6.2669999999999995
2022-01-04 00:45:00+00:00,-6.218333333333334
2022-01-04 01:00:00+00:00,-6.236000000000001
2022-01-04 01:15:00+00:00,-6.170333333333334
2022-01-04 01:30:00+00:00,-5.980344827586207
2022-01-04 01:45:00+00:00,-6.010000000000001
2022-01-04 02:00:00+00:00,-5.859
2022-01-04 02:15:00+00:00,-5.921
2022-01-04 02:30:00+00:00,-5.969666666666667
2022-01-04 02:45:00+00:00,-6.008
2022-01-04 03:00:00+00:00,-6.077
2022-01-04 03:15:00+00:00,-6.056666666666667
2022-01-04 03:30:00+00:00,-5.851
2022-01-04 03:45:00+00:00,-5.616333333333333
2022-01-04 04:00:00+00:00,-5.443
2022-01-04 04:15:00+00:00,-5.353
2022-01-04 04:30:00+00:00,-5.2123333333333335
2022-01-04 04:45:00+00:00,-5.174666666666667
2022-01-04 05:00:00+00:00,-5.1770000000000005
2022-01-04 05:15:00+00:00,-5.201666666666667
2022-01-04 05:30:00+00:00,-5.158666666666666
2022-01-04 05:45:00+00:00,-5.184
2022-01-04 06:00:00+00:00,-5.173333333333333
2022-01-04 06:15:00+00:00,-5.286666666666666
2022-01-04 06:30:00+00:00,-5.351333333333333
2022-01-04 06:45:00+00:00,-5.337
2022-01-04 07:00:00+00:00,-5.224333333333333
2022-01-04 07:15:00+00:00,-5.135000000000001
2022-01-04 07:30:00+00:00,-5.009666666666666
2022-01-04 07:45:00+00:00,-4.976333333333333
2022-01-04 08:00:00+00:00,-5.083333333333333
2022-01-04 08:15:00+00:00,-5.233333333333333
2022-01-04 08:30:00+00:00,-5.180666666666667
2022-01-04 08:45:00+00:00,-4.987586206896553
2022-01-04 09:00:00+00:00,-4.9543333333333335
2022-01-04 09:15:00+00:00,-4.816333333333334
2022-01-04 09:30:00+00:00,-4.703
2022-01-04 09:45:00+00:00,-4.579
2022-01-04 10:00:00+00:00,-4.676
2022-01-04 10:15:00+00:00,-4.8053333333333335
2022-01-04 10:30:00+00:00,-4.815333333333333
2022-01-04 10:45:00+00:00,-4.926
2022-01-04 11:00:00+00:00,-4.897666666666667
2022-01-04 11:15:00+00:00,-4.904
2022-01-04 11:30:00+00:00,-4.782
2022-01-04 11:45:00+00:00,-4.687
2022-01-04 12:00:00+00:00,-4.616
2022-01-04 12:15:00+00:00,-4.633
2022-01-04 12:30:00+00:00,-4.460333333333334
2022-01-04 12:45:00+00:00,-4.3966666666666665
2022-01-04 13:00:00+00:00,-4.3469999999999995
2022-01-04 13:15:00+00:00,-4.461666666666667
2022-01-04 13:30:00+00:00,-4.377
2022-01-04 13:45:00+00:00,-4.219666666666667
2022-01-04 14:00:00+00:00,-3.720666666666667
2022-01-04 14:15:00+00:00,-2.6813333333333333
2022-01-04 14:30:00+00:00,-2.222
2022-01-04 14:45:00+00:00,-1.8193333333333332
2022-01-04 15:00:00+00:00,-1.1066666666666667
2022-01-04 15:15:00+00:00,-1.142
2022-01-04 15:30:00+00:00,-1.7473333333333334
2022-01-04 15:45:00+00:00,-0.6896666666666668
2022-01-04 16:00:00+00:00,-0.32724137931034486
2022-01-04 16:15:00+00:00,0.26233333333333336
2022-01-04 16:30:00+00:00,0.4983333333333333
2022-01-04 16:45:00+00:00,0.3203333333333333
2022-01-04 17:00:00+00:00,0.6389999999999999
2022-01-04 17:15:00+00:00,1.3456666666666666
2022-01-04 17:30:00+00:00,1.353
2022-01-04 17:45:00+00:00,1.4156666666666666
2022-01-04 18:00:00+00:00,1.9589999999999999
2022-01-04 18:15:00+00:00,1.721
2022-01-04 18:30:00+00:00,2.2573333333333334
2022-01-04 18:45:00+00:00,2.045
2022-01-04 19:00:00+00:00,1.9926666666666668
2022-01-04 19:15:00+00:00,2.1636666666666664
2022-01-04 19:30:00+00:00,2.308
2022-01-04 19:45:00+00:00,2.3123333333333336
2022-01-04 20:00:00+00:00,2.3026666666666666
2022-01-04 20:15:00+00:00,2.6966666666666668
2022-01-04 20:30:00+00:00,2.8873333333333333
2022-01-04 20:45:00+00:00,2.7356666666666665
2022-01-04 21:00:00+00:00,2.3810000000000002
2022-01-04 21:15:00+00:00,2.258
2022-01-04 21:30:00+00:00,2.007
2022-01-04 21:45:00+00:00,1.7453333333333334
2022-01-04 22:00:00+00:00,1.1563333333333332
2022-01-04 22:15:00+00:00,0.8346666666666667
2022-01-04 22:30:00+00:00,0.6223333333333334
2022-01-04 22:45:00+00:00,0.4423333333333333
2022-01-04 23:00:00+00:00,0.49300000000000005
2022-01-04 23:15:00+00:00,0.47862068965517246
2022-01-04 23:30:00+00:00,0.5443333333333334
2022-01-04 23:45:00+00:00,0.5603333333333332
2022-01-05 00:00:00+00:00,0.5589999999999999
2022-01-05 00:15:00+00:00,0.6236666666666667
2022-01-05 00:30:00+00:00,0.6806666666666666
2022-01-05 00:45:00+00:00,0.7553333333333333
2022-01-05 01:00:00+00:00,0.99
2022-01-05 01:15:00+00:00,1.1320000000000001
2022-01-05 01:30:00+00:00,1.1526666666666665
2022-01-05 01:45:00+00:00,1.2469999999999999
2022-01-05 02:00:00+00:00,1.4093333333333333
2022-01-05 02:15:00+00:00,1.464
2022-01-05 02:30:00+00:00,1.444
2022-01-05 02:45:00+00:00,1.369
2022-01-05 03:00:00+00:00,1.4856666666666667
2022-01-05 03:15:00+00:00,1.7339999999999998
2022-01-05 03:30:00+00:00,1.9136666666666666
2022-01-05 03:45:00+00:00,2.138
2022-01-05 04:00:00+00:00,2.2329999999999997
2022-01-05 04:15:00+00:00,2.129
2022-01-05 04:30:00+00:00,1.9469999999999998
2022-01-05 04:45:00+00:00,1.808
2022-01-05 05:00:00+00:00,1.6593333333333333
2022-01-05 05:15:00+00:00,1.5633333333333332
2022-01-05 05:30:00+00:00,1.5596666666666665
2022-01-05 05:45:00+00:00,1.635
2022-01-05 06:00:00+00:00,1.5516666666666667
2022-01-05 06:15:00+00:00,1.4296666666666666
2022-01-05 06:30:00+00:00,1.3565517241379312
2022-01-05 06:45:00+00:00,1.3176666666666668
2022-01-05 07:00:00+00:00,1.34
2022-01-05 07:15:00+00:00,1.2153333333333334
2022-01-05 07:30:00+00:00,1.1116666666666668
2022-01-05 07:45:00+00:00,1.0723333333333334
2022-01-05 08:00:00+00:00,1.0596666666666668
2022-01-05 08:15:00+00:00,0.9236666666666667
2022-01-05 08:30:00+00:00,0.8903333333333333
2022-01-05 08:45:00+00:00,0.8086666666666668
2022-01-05 09:00:00+00:00,0.6426666666666667
2022-01-05 09:15:00+00:00,0.40800000000000003
2022-01-05 09:30:00+00:00,0.2
2022-01-05 09:45:00+00:00,-0.02666666666666667
2022-01-05 10:00:00+00:00,-0.3363333333333333
2022-01-05 10:15:00+00:00,-1.231
2022-01-05 10:30:00+00:00,-2.1540000000000004
2022-01-05 10:45:00+00:00,-2.6886666666666668
2022-01-05 11:00:00+00:00,-3.3939999999999997
2022-01-05 11:15:00+00:00,-3.9699999999999998
2022-01-05 11:30:00+00:00,-4.376666666666667
2022-01-05 11:45:00+00:00,-4.585333333333334
2022-01-05 12:00:00+00:00,-5.025333333333333
2022-01-05 12:15:00+00:00,-5.819999999999999
2022-01-05 12:30:00+00:00,-6.230333333333333
2022-01-05 12:45:00+00:00,-6.623
2022-01-05 13:00:00+00:00,-6.902333333333333
2022-01-05 13:15:00+00:00,-7.289333333333333
2022-01-05 13:30:00+00:00,-7.485
2022-01-05 13:45:00+00:00,-7.387931034482759
2022-01-05 14:00:00+00:00,-7.464333333333333
2022-01-05 14:15:00+00:00,-7.886666666666667
2022-01-05 14:30:00+00:00,-8.140333333333334
2022-01-05 14:45:00+00:00,-8.4
2022-01-05 15:00:00+00:00,-8.624333333333334
2022-01-05 15:15:00+00:00,-8.79
2022-01-05 15:30:00+00:00,-9.157666666666668
2022-01-05 15:45:00+00:00,-9.160666666666666
2022-01-05 16:00:00+00:00,-9.326333333333334
2022-01-05 16:15:00+00:00,-9.343666666666667
2022-01-05 16:30:00+00:00,-9.462
2022-01-05 16:45:00+00:00,-9.489333333333333
2022-01-05 17:00:00+00:00,-9.729333333333333
2022-01-05 17:15:00+00:00,-9.925
2022-01-05 17:30:00+00:00,-9.818333333333333
2022-01-05 17:45:00+00:00,-9.440333333333333
2022-01-05 18:00:00+00:00,-9.691666666666666
2022-01-05 18:15:00+00:00,-10.306000000000001
2022-01-05 18:30:00+00:00,-9.783999999999999
2022-01-05 18:45:00+00:00,-10.112
2022-01-05 19:00:00+00:00,-10.103333333333333
2022-01-05 19:15:00+00:00,-10.347666666666667
2022-01-05 19:30:00+00:00,-10.388333333333332
2022-01-05 19:45:00+00:00,-10.691666666666666
2022-01-05 20:00:00+00:00,-10.768
2022-01-05 20:15:00+00:00,-10.538666666666666
2022-01-05 20:30:00+00:00,-10.408666666666667
2022-01-05 20:45:00+00:00,-10.507241379310344
2022-01-05 21:00:00+00:00,-10.428
2022-01-05 21:15:00+00:00,-10.610000000000001
2022-01-05 21:30:00+00:00,-10.598
2022-01-05 21:45:00+00:00,-10.464333333333334
2022-01-05 22:00:00+00:00,-10.569333333333333
2022-01-05 22:15:00+00:00,-10.596333333333332
2022-01-05 22:30:00+00:00,-10.53
2022-01-05 22:45:00+00:00,-10.609666666666667
2022-01-05 23:00:00+00:00,-10.575666666666667
2022-01-05 23:15:00+00:00,-10.718666666666667
2022-01-05 23:30:00+00:00,-10.713666666666667
2022-01-05 23:45:00+00:00,-10.552333333333333
2022-01-06 00:00:00+00:00,-10.589
2022-01-06 00:15:00+00:00,-10.615
2022-01-06 00:30:00+00:00,-10.674333333333333
2022-01-06 00:45:00+00:00,-10.624666666666666
2022-01-06 01:00:00+00:00,-10.590333333333332
2022-01-06 01:15:00+00:00,-10.584
2022-01-06 01:30:00+00:00,-10.554
2022-01-06 01:45:00+00:00,-10.590333333333332
2022-01-06 02:00:00+00:00,-10.553666666666667
2022-01-06 02:15:00+00:00,-10.523666666666665
2022-01-06 02:30:00+00:00,-10.590666666666666
2022-01-06 02:45:00+00:00,-10.631333333333334
2022-01-06 03:00:00+00:00,-10.648333333333333
2022-01-06 03:15:00+00:00,-10.594
2022-01-06 03:30:00+00:00,-10.424666666666667
2022-01-06 03:45:00+00:00,-10.391
2022-01-06 04:00:00+00:00,-10.39793103448276
2022-01-06 04:15:00+00:00,-10.502999999999998
2022-01-06 04:30:00+00:00,-10.635666666666667
2022-01-06 04:45:00+00:00,-10.732666666666667
2022-01-06 05:00:00+00:00,-10.819333333333333
2022-01-06 05:15:00+00:00,-11.048333333333334
2022-01-06 05:30:00+00:00,-11.198333333333332
2022-01-06 05:45:00+00:00,-11.344666666666665
2022-01-06 06:00:00+00:00,-11.441333333333334
2022-01-06 06:15:00+00:00,-11.517999999999999
2022-01-06 06:30:00+00:00,-11.684
2022-01-06 06:45:00+00:00,-11.828666666666667
2022-01-06 07:00:00+00:00,-11.975666666666665
2022-01-06 07:15:00+00:00,-12.085333333333333
2022-01-06 07:30:00+00:00,-12.167333333333334
2022-01-06 07:45:00+00:00,-12.128333333333334
2022-01-06 08:00:00+00:00,-12.144666666666666
2022-01-06 08:15:00+00:00,-12.137
2022-01-06 08:30:00+00:00,-12.317333333333332
2022-01-06 08:45:00+00:00,-12.438666666666668
2022-01-06 09:00:00+00:00,-12.498
2022-01-06 09:15:00+00:00,-12.676666666666668
