date,temp_ambient,temp_system,temp_atmos_60,temp_atmos_10
2022-01-03 04:00:00+00:00,-8.364333333333333,14.948,-10.92,-10.97
2022-01-03 04:15:00+00:00,-8.502413793103448,15.213666666666668,-10.99,-11.06
2022-01-03 04:30:00+00:00,-8.487666666666666,15.318333333333332,-11.06,-11.22
2022-01-03 04:45:00+00:00,-9.065666666666669,14.760666666666667,-11.13,-11.12
2022-01-03 05:00:00+00:00,-9.131,13.877666666666666,-11.23,-11.24
2022-01-03 05:15:00+00:00,-9.080666666666668,13.744333333333334,-11.4,-11.32
2022-01-03 05:30:00+00:00,-9.386333333333337,13.388333333333332,-11.56,-11.43
2022-01-03 05:45:00+00:00,-9.540333333333333,12.927333333333332,-11.73,-11.7
2022-01-03 06:00:00+00:00,-9.592333333333332,12.782333333333332,-11.89,-11.91
2022-01-03 06:15:00+00:00,-9.789333333333332,12.670333333333334,-12.03,-12.05
2022-01-03 06:30:00+00:00,-9.969,12.357666666666669,-12.19,-12.16
2022-01-03 06:45:00+00:00,-10.226333333333336,11.891,-12.33,-12.29
2022-01-03 07:00:00+00:00,-10.33,11.553793103448276,-12.43,-12.4
2022-01-03 07:15:00+00:00,-10.402333333333331,11.486,-12.56,-12.58
2022-01-03 07:30:00+00:00,-10.555333333333332,11.442666666666666,-12.69,-12.7
2022-01-03 07:45:00+00:00,-10.675,11.228666666666667,-12.8,-12.81
2022-01-03 08:00:00+00:00,-10.728333333333332,11.168,-12.87,-12.89
2022-01-03 08:15:00+00:00,-10.776333333333334,11.093666666666667,-12.96,-12.95
2022-01-03 08:30:00+00:00,-10.632333333333332,11.478666666666667,-12.98,-13.05
2022-01-03 08:45:00+00:00,-10.952666666666666,11.431,-12.98,-13.14
2022-01-03 09:00:00+00:00,-11.013666666666666,11.152666666666669,-12.96,-13.14
2022-01-03 09:15:00+00:00,-10.934666666666669,11.141,-13.06,-13.23
2022-01-03 09:30:00+00:00,-10.881333333333334,11.486333333333333,-13.11,-13.35
2022-01-03 09:45:00+00:00,-11.246,11.306333333333331,-13.41,-13.46
2022-01-03 10:00:00+00:00,-11.501333333333331,11.016666666666667,-13.65,-13.66
2022-01-03 10:15:00+00:00,-11.671333333333331,10.768,-13.59,-14.03
2022-01-03 10:30:00+00:00,-11.689666666666666,10.891333333333334,-13.6,-14.12
2022-01-03 10:45:00+00:00,-11.873,10.728,-13.83,-14.08
2022-01-03 11:00:00+00:00,-11.998,10.295666666666667,-14.03,-14.06
2022-01-03 11:15:00+00:00,-11.984137931034484,10.183,-14.27,-14.14
2022-01-03 11:30:00+00:00,-12.222,9.905,-14.52,-14.39
2022-01-03 11:45:00+00:00,-12.193333333333332,9.689333333333334,-14.56,-14.51
2022-01-03 12:00:00+00:00,-12.045333333333334,10.093,-14.7,-14.62
2022-01-03 12:15:00+00:00,-12.372666666666667,10.246333333333332,-14.77,-14.85
2022-01-03 12:30:00+00:00,-12.819333333333333,9.61310344827586,-14.94,-15.04
2022-01-03 12:45:00+00:00,-12.777,9.234,-15.08,-15.15
2022-01-03 13:00:00+00:00,-12.617333333333333,9.660333333333334,-15.18,-15.33
2022-01-03 13:15:00+00:00,-12.646333333333333,9.488666666666663,-15.42,-15.4
2022-01-03 13:30:00+00:00,-12.909666666666668,9.114666666666666,-15.58,-15.53
2022-01-03 13:45:00+00:00,-12.831333333333331,8.967666666666668,-15.49,-15.53
2022-01-03 14:00:00+00:00,-11.821666666666664,9.638,-15.47,-15.47
