date,temp_atmos_60,temp_atmos_10
2022-01-22 01:15:00+00:00,-7.39,-7.56
2022-01-22 01:30:00+00:00,-7.47,-7.73
2022-01-22 01:45:00+00:00,-7.54,-7.87
2022-01-22 02:00:00+00:00,-7.81,-8.00
2022-01-22 02:15:00+00:00,-7.96,-8.20
2022-01-22 02:30:00+00:00,-7.87,-8.55
2022-01-22 02:45:00+00:00,-7.99,-8.71
2022-01-22 03:00:00+00:00,-8.11,-8.88
2022-01-22 03:15:00+00:00,-8.07,-8.87
2022-01-22 03:30:00+00:00,-8.30,-8.73
2022-01-22 03:45:00+00:00,-8.34,-8.78
2022-01-22 04:00:00+00:00,-8.19,-8.60
2022-01-22 04:15:00+00:00,-8.25,-8.38
2022-01-22 04:30:00+00:00,-8.26,-8.38
2022-01-22 04:45:00+00:00,-8.27,-8.33
2022-01-22 05:00:00+00:00,-8.28,-8.24
2022-01-22 05:15:00+00:00,-8.33,-8.33
2022-01-22 05:30:00+00:00,-8.37,-8.28
2022-01-22 05:45:00+00:00,-8.29,-8.22
2022-01-22 06:00:00+00:00,-8.32,-8.21
2022-01-22 06:15:00+00:00,-8.40,-8.34
2022-01-22 06:30:00+00:00,-8.39,-8.39
2022-01-22 06:45:00+00:00,-8.24,-8.10
2022-01-22 07:00:00+00:00,-8.17,-7.97
2022-01-22 07:15:00+00:00,-8.08,-7.81
2022-01-22 07:30:00+00:00,-8.16,-7.86
2022-01-22 07:45:00+00:00,-8.05,-7.74
2022-01-22 08:00:00+00:00,-8.05,-7.72
2022-01-22 08:15:00+00:00,-8.17,-7.90
2022-01-22 08:30:00+00:00,-8.22,-7.93
2022-01-22 08:45:00+00:00,-8.16,-7.85
2022-01-22 09:00:00+00:00,-8.36,-8.03
2022-01-22 09:15:00+00:00,-8.27,-7.93
2022-01-22 09:30:00+00:00,-8.10,-7.74
2022-01-22 09:45:00+00:00,-8.20,-7.85
2022-01-22 10:00:00+00:00,-8.18,-7.81
2022-01-22 10:15:00+00:00,-8.16,-7.77
2022-01-22 10:30:00+00:00,-8.16,-7.76
2022-01-22 10:45:00+00:00,-8.12,-7.70
2022-01-22 11:00:00+00:00,-7.96,-7.53
2022-01-22 11:15:00+00:00,-7.96,-7.54
2022-01-22 11:30:00+00:00,-8.12,-7.70
2022-01-22 11:45:00+00:00,-8.22,-7.81
2022-01-22 12:00:00+00:00,-8.17,-7.75
2022-01-22 12:15:00+00:00,-8.08,-7.67
2022-01-22 12:30:00+00:00,-7.98,-7.56
2022-01-22 12:45:00+00:00,-7.86,-7.42
2022-01-22 13:00:00+00:00,-7.77,-7.33
2022-01-22 13:15:00+00:00,-7.71,-7.26
2022-01-22 13:30:00+00:00,-7.62,-7.18
2022-01-22 13:45:00+00:00,-7.49,-7.04
2022-01-22 14:00:00+00:00,-7.38,-6.92
2022-01-22 14:15:00+00:00,-7.26,-6.78
2022-01-22 14:30:00+00:00,-7.15,-6.64
2022-01-22 14:45:00+00:00,-7.04,-6.54
2022-01-22 15:00:00+00:00,-6.95,-6.41
2022-01-22 15:15:00+00:00,-6.86,-6.28
2022-01-22 15:30:00+00:00,-6.69,-6.11
2022-01-22 15:45:00+00:00,-6.49,-5.91
2022-01-22 16:00:00+00:00,-6.21,-5.60
2022-01-22 16:15:00+00:00,-5.92,-5.26
2022-01-22 16:30:00+00:00,-5.64,-5.01
2022-01-22 16:45:00+00:00,-5.33,-4.68
2022-01-22 17:00:00+00:00,-5.13,-4.48
2022-01-22 17:15:00+00:00,-4.88,-4.22
2022-01-22 17:30:00+00:00,-4.58,-3.84
2022-01-22 17:45:00+00:00,-4.19,-3.42
2022-01-22 18:00:00+00:00,-3.91,-3.17
2022-01-22 18:15:00+00:00,-3.48,-2.63
2022-01-22 18:30:00+00:00,-3.14,-2.19
2022-01-22 18:45:00+00:00,-2.57,-1.61
2022-01-22 19:00:00+00:00,-2.17,-1.20
2022-01-22 19:15:00+00:00,-1.70,-0.79
2022-01-22 19:30:00+00:00,-1.56,-0.65
2022-01-22 19:45:00+00:00,-1.33,-0.40
2022-01-22 20:00:00+00:00,-1.16,-0.25
2022-01-22 20:15:00+00:00,-0.88,0.03
2022-01-22 20:30:00+00:00,-1.03,-0.27
2022-01-22 20:45:00+00:00,-0.97,-0.14
2022-01-22 21:00:00+00:00,-0.95,-0.16
2022-01-22 21:15:00+00:00,-1.21,-0.46
2022-01-22 21:30:00+00:00,-1.52,-0.95
2022-01-22 21:45:00+00:00,-1.86,-1.32
2022-01-22 22:00:00+00:00,-2.12,-1.63
2022-01-22 22:15:00+00:00,-2.52,-2.03
2022-01-22 22:30:00+00:00,-2.95,-2.47
2022-01-22 22:45:00+00:00,-3.37,-2.93
2022-01-22 23:00:00+00:00,-3.70,-3.27
2022-01-22 23:15:00+00:00,-4.13,-3.72
2022-01-22 23:30:00+00:00,-4.51,-4.11
2022-01-22 23:45:00+00:00,-4.73,-4.34
2022-01-23 00:00:00+00:00,-4.97,-4.62
2022-01-23 00:15:00+00:00,-5.17,-4.79
2022-01-23 00:30:00+00:00,-5.46,-5.07
2022-01-23 00:45:00+00:00,-5.62,-5.27
2022-01-23 01:00:00+00:00,-5.72,-5.35
2022-01-23 01:15:00+00:00,-5.77,-5.37
2022-01-23 01:30:00+00:00,-5.83,-5.41
2022-01-23 01:45:00+00:00,-5.93,-5.49
2022-01-23 02:00:00+00:00,-6.02,-5.58
2022-01-23 02:15:00+00:00,-6.07,-5.62
2022-01-23 02:30:00+00:00,-6.10,-5.65
2022-01-23 02:45:00+00:00,-6.07,-5.63
2022-01-23 03:00:00+00:00,-6.07,-5.63
2022-01-23 03:15:00+00:00,-6.06,-5.62
2022-01-23 03:30:00+00:00,-6.06,-5.61
2022-01-23 03:45:00+00:00,-6.02,-5.58
2022-01-23 04:00:00+00:00,-6.19,-5.74
2022-01-23 04:15:00+00:00,-6.77,-6.31
2022-01-23 04:30:00+00:00,-7.08,-6.62
2022-01-23 04:45:00+00:00,-7.32,-6.86
2022-01-23 05:00:00+00:00,-7.39,-6.94
2022-01-23 05:15:00+00:00,-7.37,-6.92
2022-01-23 05:30:00+00:00,-7.44,-7.00
2022-01-23 05:45:00+00:00,-7.48,-7.04
2022-01-23 06:00:00+00:00,-7.52,-7.05
2022-01-23 06:15:00+00:00,-7.50,-7.06
2022-01-23 06:30:00+00:00,-7.47,-7.05
2022-01-23 06:45:00+00:00,-7.46,-7.03
2022-01-23 07:00:00+00:00,-7.45,-7.01
2022-01-23 07:15:00+00:00,-7.44,-7.01
2022-01-23 07:30:00+00:00,-7.42,-7.00
2022-01-23 07:45:00+00:00,-7.37,-6.99
2022-01-23 08:00:00+00:00,-7.31,-6.94
2022-01-23 08:15:00+00:00,-7.21,-6.82
2022-01-23 08:30:00+00:00,-7.18,-6.82
2022-01-23 08:45:00+00:00,-7.16,-6.78
2022-01-23 09:00:00+00:00,-7.17,-6.77
2022-01-23 09:15:00+00:00,-7.17,-6.77
2022-01-23 09:30:00+00:00,-7.20,-6.79
2022-01-23 09:45:00+00:00,-7.22,-6.81
2022-01-23 10:00:00+00:00,-7.15,-6.74
2022-01-23 10:15:00+00:00,-7.05,-6.66
2022-01-23 10:30:00+00:00,-6.99,-6.59
2022-01-23 10:45:00+00:00,-6.94,-6.54
2022-01-23 11:00:00+00:00,-6.97,-6.56
2022-01-23 11:15:00+00:00,-7.17,-6.74
2022-01-23 11:30:00+00:00,-7.25,-6.85
2022-01-23 11:45:00+00:00,-7.29,-6.88
2022-01-23 12:00:00+00:00,-7.56,-7.12
2022-01-23 12:15:00+00:00,-7.59,-7.18
2022-01-23 12:30:00+00:00,-7.73,-7.30
2022-01-23 12:45:00+00:00,-7.89,-7.46
2022-01-23 13:00:00+00:00,-8.16,-7.70
2022-01-23 13:15:00+00:00,-8.82,-8.37
2022-01-23 13:30:00+00:00,-9.14,-8.74
2022-01-23 13:45:00+00:00,-9.27,-8.87
2022-01-23 14:00:00+00:00,-9.30,-8.86
2022-01-23 14:15:00+00:00,-9.38,-8.91
2022-01-23 14:30:00+00:00,-9.59,-9.10
2022-01-23 14:45:00+00:00,-9.71,-9.20
2022-01-23 15:00:00+00:00,-9.88,-9.31
2022-01-23 15:15:00+00:00,-9.83,-9.24
2022-01-23 15:30:00+00:00,-9.79,-9.18
2022-01-23 15:45:00+00:00,-9.84,-9.20
2022-01-23 16:00:00+00:00,-9.65,-9.00
2022-01-23 16:15:00+00:00,-9.62,-8.93
2022-01-23 16:30:00+00:00,-9.65,-8.95
2022-01-23 16:45:00+00:00,-9.45,-8.67
2022-01-23 17:00:00+00:00,-9.21,-8.46
2022-01-23 17:15:00+00:00,-9.21,-8.51
2022-01-23 17:30:00+00:00,-8.88,-8.06
2022-01-23 17:45:00+00:00,-8.94,-8.19
2022-01-23 18:00:00+00:00,-8.03,-7.20
2022-01-23 18:15:00+00:00,-7.71,-6.92
2022-01-23 18:30:00+00:00,-7.58,-6.73
2022-01-23 18:45:00+00:00,-7.61,-6.79
2022-01-23 19:00:00+00:00,-7.73,-6.96
2022-01-23 19:15:00+00:00,-7.73,-7.05
2022-01-23 19:30:00+00:00,-7.56,-6.83
2022-01-23 19:45:00+00:00,-7.59,-6.83
2022-01-23 20:00:00+00:00,-7.68,-6.96
2022-01-23 20:15:00+00:00,-7.47,-6.74
2022-01-23 20:30:00+00:00,-7.49,-6.91
2022-01-23 20:45:00+00:00,-7.68,-7.08
2022-01-23 21:00:00+00:00,-7.68,-7.09
2022-01-23 21:15:00+00:00,-8.14,-7.45
2022-01-23 21:30:00+00:00,-8.42,-7.79
2022-01-23 21:45:00+00:00,-9.19,-8.59
2022-01-23 22:00:00+00:00,-9.82,-9.22
2022-01-23 22:15:00+00:00,-10.18,-9.59
2022-01-23 22:30:00+00:00,-10.80,-10.30
2022-01-23 22:45:00+00:00,-11.20,-10.75
2022-01-23 23:00:00+00:00,-11.45,-11.09
2022-01-23 23:15:00+00:00,-11.60,-11.28
2022-01-23 23:30:00+00:00,-11.67,-11.43
2022-01-23 23:45:00+00:00,-11.75,-11.54
2022-01-24 00:00:00+00:00,-11.87,-11.74
2022-01-24 00:15:00+00:00,-11.96,-11.91
2022-01-24 00:30:00+00:00,-12.01,-12.02
2022-01-24 00:45:00+00:00,-12.08,-12.14
2022-01-24 01:00:00+00:00,-12.18,-12.23
2022-01-24 01:15:00+00:00,-12.27,-12.49
2022-01-24 01:30:00+00:00,-12.27,-12.74
2022-01-24 01:45:00+00:00,-12.32,-12.64
2022-01-24 02:00:00+00:00,-12.45,-12.98
2022-01-24 02:15:00+00:00,-13.01,-13.11
2022-01-24 02:30:00+00:00,-13.43,-13.42
2022-01-24 02:45:00+00:00,-13.61,-13.65
2022-01-24 03:00:00+00:00,-13.57,-13.76
2022-01-24 03:15:00+00:00,-13.60,-13.83
2022-01-24 03:30:00+00:00,-13.63,-13.84
2022-01-24 03:45:00+00:00,-13.71,-13.86
2022-01-24 04:00:00+00:00,-13.67,-13.74
2022-01-24 04:15:00+00:00,-13.57,-13.59
2022-01-24 04:30:00+00:00,-13.60,-13.48
2022-01-24 04:45:00+00:00,-13.52,-13.48
2022-01-24 05:00:00+00:00,-13.36,-13.40
2022-01-24 05:15:00+00:00,-13.19,-13.35
2022-01-24 05:30:00+00:00,-12.94,-13.12
2022-01-24 05:45:00+00:00,-12.81,-12.75
2022-01-24 06:00:00+00:00,-12.58,-12.35
2022-01-24 06:15:00+00:00,-12.42,-12.08
2022-01-24 06:30:00+00:00,-12.26,-11.90
2022-01-24 06:45:00+00:00,-12.12,-11.75
2022-01-24 07:00:00+00:00,-11.97,-11.59
2022-01-24 07:15:00+00:00,-11.80,-11.45
2022-01-24 07:30:00+00:00,-11.68,-11.32
2022-01-24 07:45:00+00:00,-11.51,-11.14
2022-01-24 08:00:00+00:00,-11.38,-11.03
2022-01-24 08:15:00+00:00,-11.34,-10.99
2022-01-24 08:30:00+00:00,-11.27,-10.91
2022-01-24 08:45:00+00:00,-11.08,-10.72
2022-01-24 09:00:00+00:00,-10.91,-10.54
2022-01-24 09:15:00+00:00,-10.78,-10.40
2022-01-24 09:30:00+00:00,-10.63,-10.27
2022-01-24 09:45:00+00:00,-10.48,-10.10
2022-01-24 10:00:00+00:00,-10.33,-9.94
2022-01-24 10:15:00+00:00,-10.16,-9.78
2022-01-24 10:30:00+00:00,-10.04,-9.65
2022-01-24 10:45:00+00:00,-9.87,-9.50
2022-01-24 11:00:00+00:00,-9.63,-9.29
2022-01-24 11:15:00+00:00,-9.40,-9.08
2022-01-24 11:30:00+00:00,-9.25,-8.92
2022-01-24 11:45:00+00:00,-9.02,-8.69
2022-01-24 12:00:00+00:00,-8.84,-8.52
2022-01-24 12:15:00+00:00,-8.67,-8.36
2022-01-24 12:30:00+00:00,-8.50,-8.21
2022-01-24 12:45:00+00:00,-8.36,-8.06
2022-01-24 13:00:00+00:00,-8.20,-7.91
2022-01-24 13:15:00+00:00,-8.03,-7.72
2022-01-24 13:30:00+00:00,-7.88,-7.55
2022-01-24 13:45:00+00:00,-7.67,-7.33
2022-01-24 14:00:00+00:00,-7.48,-7.14
2022-01-24 14:15:00+00:00,-7.29,-6.93
2022-01-24 14:30:00+00:00,-7.11,-6.72
2022-01-24 14:45:00+00:00,-6.92,-6.52
2022-01-24 15:00:00+00:00,-6.72,-6.30
2022-01-24 15:15:00+00:00,-6.40,-5.91
2022-01-24 15:30:00+00:00,-5.97,-5.43
2022-01-24 15:45:00+00:00,-5.52,-4.98
2022-01-24 16:00:00+00:00,-5.07,-4.53
2022-01-24 16:15:00+00:00,-4.86,-4.25
2022-01-24 16:30:00+00:00,-4.89,-4.32
2022-01-24 16:45:00+00:00,-4.72,-4.06
2022-01-24 17:00:00+00:00,-4.70,-4.06
2022-01-24 17:15:00+00:00,-4.57,-3.91
2022-01-24 17:30:00+00:00,-4.48,-3.88
2022-01-24 17:45:00+00:00,-4.35,-3.73
2022-01-24 18:00:00+00:00,-4.39,-3.77
2022-01-24 18:15:00+00:00,-4.44,-3.82
2022-01-24 18:30:00+00:00,-4.49,-3.85
2022-01-24 18:45:00+00:00,-4.46,-3.83
2022-01-24 19:00:00+00:00,-4.55,-3.90
2022-01-24 19:15:00+00:00,-4.54,-3.89
2022-01-24 19:30:00+00:00,-4.64,-4.03
2022-01-24 19:45:00+00:00,-4.64,-4.04
2022-01-24 20:00:00+00:00,-4.71,-4.12
2022-01-24 20:15:00+00:00,-4.87,-4.27
2022-01-24 20:30:00+00:00,-4.93,-4.32
2022-01-24 20:45:00+00:00,-5.08,-4.50
2022-01-24 21:00:00+00:00,-5.40,-4.80
2022-01-24 21:15:00+00:00,-5.57,-4.97
2022-01-24 21:30:00+00:00,-5.86,-5.21
2022-01-24 21:45:00+00:00,-6.29,-5.71
2022-01-24 22:00:00+00:00,-6.57,-6.02
2022-01-24 22:15:00+00:00,-6.96,-6.43
2022-01-24 22:30:00+00:00,-7.23,-6.71
2022-01-24 22:45:00+00:00,-7.53,-7.06
2022-01-24 23:00:00+00:00,-8.20,-7.80
2022-01-24 23:15:00+00:00,-8.75,-8.43
2022-01-24 23:30:00+00:00,-9.00,-8.68
2022-01-24 23:45:00+00:00,-9.29,-9.02
2022-01-25 00:00:00+00:00,-9.66,-9.39
2022-01-25 00:15:00+00:00,-9.96,-9.72
2022-01-25 00:30:00+00:00,-10.19,-9.98
2022-01-25 00:45:00+00:00,-10.38,-10.18
2022-01-25 01:00:00+00:00,-10.56,-10.36
2022-01-25 01:15:00+00:00,-10.71,-10.49
2022-01-25 01:30:00+00:00,-10.83,-10.68
2022-01-25 01:45:00+00:00,-10.88,-10.74
2022-01-25 02:00:00+00:00,-10.93,-10.82
2022-01-25 02:15:00+00:00,-10.96,-10.86
2022-01-25 02:30:00+00:00,-11.01,-10.95
2022-01-25 02:45:00+00:00,-11.11,-11.01
2022-01-25 03:00:00+00:00,-11.21,-11.21
2022-01-25 03:15:00+00:00,-11.35,-11.38
2022-01-25 03:30:00+00:00,-11.45,-11.52
2022-01-25 03:45:00+00:00,-11.60,-11.73
2022-01-25 04:00:00+00:00,-11.64,-11.80
2022-01-25 04:15:00+00:00,-11.72,-11.82
2022-01-25 04:30:00+00:00,-11.71,-11.79
2022-01-25 04:45:00+00:00,-11.82,-11.84
2022-01-25 05:00:00+00:00,-11.96,-11.94
2022-01-25 05:15:00+00:00,-12.14,-12.09
2022-01-25 05:30:00+00:00,-12.28,-12.32
2022-01-25 05:45:00+00:00,-12.46,-12.43
2022-01-25 06:00:00+00:00,-12.61,-12.61
2022-01-25 06:15:00+00:00,-12.79,-12.74
2022-01-25 06:30:00+00:00,-12.91,-12.90
2022-01-25 06:45:00+00:00,-13.04,-13.05
2022-01-25 07:00:00+00:00,-13.21,-13.27
2022-01-25 07:15:00+00:00,-13.31,-13.35
2022-01-25 07:30:00+00:00,-13.40,-13.39
2022-01-25 07:45:00+00:00,-13.53,-13.47
2022-01-25 08:00:00+00:00,-13.61,-13.53
2022-01-25 08:15:00+00:00,-13.68,-13.62
2022-01-25 08:30:00+00:00,-13.84,-13.76
2022-01-25 08:45:00+00:00,-14.13,-14.06
2022-01-25 09:00:00+00:00,-14.32,-14.28
2022-01-25 09:15:00+00:00,-14.60,-14.61
2022-01-25 09:30:00+00:00,-14.83,-14.88
2022-01-25 09:45:00+00:00,-15.05,-15.15
2022-01-25 10:00:00+00:00,-15.22,-15.37
2022-01-25 10:15:00+00:00,-15.36,-15.54
2022-01-25 10:30:00+00:00,-15.57,-15.85
2022-01-25 10:45:00+00:00,-15.79,-16.08
2022-01-25 11:00:00+00:00,-15.94,-16.11
2022-01-25 11:15:00+00:00,-16.04,-16.19
2022-01-25 11:30:00+00:00,-16.18,-16.35
2022-01-25 11:45:00+00:00,-16.27,-16.45
2022-01-25 12:00:00+00:00,-16.39,-16.50
2022-01-25 12:15:00+00:00,-16.47,-16.59
2022-01-25 12:30:00+00:00,-16.54,-16.68
2022-01-25 12:45:00+00:00,-16.66,-16.77
2022-01-25 13:00:00+00:00,-16.77,-16.84
2022-01-25 13:15:00+00:00,-16.92,-16.98
2022-01-25 13:30:00+00:00,-16.97,-17.03
2022-01-25 13:45:00+00:00,-16.96,-16.97
2022-01-25 14:00:00+00:00,-16.89,-16.76
2022-01-25 14:15:00+00:00,-16.76,-16.55
2022-01-25 14:30:00+00:00,-16.57,-16.30
2022-01-25 14:45:00+00:00,-16.36,-16.08
2022-01-25 15:00:00+00:00,-16.01,-15.68
2022-01-25 15:15:00+00:00,-15.74,-15.43
2022-01-25 15:30:00+00:00,-15.46,-15.01
2022-01-25 15:45:00+00:00,-15.13,-14.72
2022-01-25 16:00:00+00:00,-14.59,-14.07
2022-01-25 16:15:00+00:00,-14.29,-13.68
2022-01-25 16:30:00+00:00,-14.12,-13.51
2022-01-25 16:45:00+00:00,-13.87,-13.24
2022-01-25 17:00:00+00:00,-13.52,-12.86
2022-01-25 17:15:00+00:00,-13.34,-12.71
2022-01-25 17:30:00+00:00,-12.98,-12.19
2022-01-25 17:45:00+00:00,-12.73,-11.98
2022-01-25 18:00:00+00:00,-12.55,-11.82
2022-01-25 18:15:00+00:00,-12.54,-11.71
2022-01-25 18:30:00+00:00,-12.39,-11.63
2022-01-25 18:45:00+00:00,-12.32,-11.51
2022-01-25 19:00:00+00:00,-12.57,-11.69
2022-01-25 19:15:00+00:00,-12.50,-11.72
2022-01-25 19:30:00+00:00,-12.48,-11.80
2022-01-25 19:45:00+00:00,-12.81,-12.04
2022-01-25 20:00:00+00:00,-13.05,-12.24
2022-01-25 20:15:00+00:00,-12.99,-12.30
2022-01-25 20:30:00+00:00,-12.92,-12.26
2022-01-25 20:45:00+00:00,-12.99,-12.32
2022-01-25 21:00:00+00:00,-13.21,-12.53
2022-01-25 21:15:00+00:00,-13.45,-12.72
2022-01-25 21:30:00+00:00,-13.47,-12.87
2022-01-25 21:45:00+00:00,-13.84,-13.26
2022-01-25 22:00:00+00:00,-14.00,-13.44
2022-01-25 22:15:00+00:00,-14.17,-13.65
2022-01-25 22:30:00+00:00,-14.29,-13.87
2022-01-25 22:45:00+00:00,-14.44,-14.09
2022-01-25 23:00:00+00:00,-14.96,-14.67
2022-01-25 23:15:00+00:00,-15.41,-15.15
2022-01-25 23:30:00+00:00,-15.64,-15.40
2022-01-25 23:45:00+00:00,-15.85,-15.64
2022-01-26 00:00:00+00:00,-16.04,-15.85
2022-01-26 00:15:00+00:00,-16.12,-15.98
2022-01-26 00:30:00+00:00,-16.17,-16.07
2022-01-26 00:45:00+00:00,-16.30,-16.20
2022-01-26 01:00:00+00:00,-16.38,-16.31
2022-01-26 01:15:00+00:00,-16.46,-16.39
2022-01-26 01:30:00+00:00,-16.52,-16.45
2022-01-26 01:45:00+00:00,-16.57,-16.48
2022-01-26 02:00:00+00:00,-16.74,-16.55
2022-01-26 02:15:00+00:00,-16.94,-16.80
2022-01-26 02:30:00+00:00,-17.11,-16.94
2022-01-26 02:45:00+00:00,-17.35,-17.16
2022-01-26 03:00:00+00:00,-17.51,-17.41
2022-01-26 03:15:00+00:00,-17.65,-17.52
2022-01-26 03:30:00+00:00,-17.83,-17.66
2022-01-26 03:45:00+00:00,-18.02,-17.90
2022-01-26 04:00:00+00:00,-18.15,-18.08
2022-01-26 04:15:00+00:00,-18.25,-18.17
2022-01-26 04:30:00+00:00,-18.41,-18.29
2022-01-26 04:45:00+00:00,-18.57,-18.44
2022-01-26 05:00:00+00:00,-18.74,-18.63
2022-01-26 05:15:00+00:00,-18.93,-18.82
2022-01-26 05:30:00+00:00,-19.09,-19.02
2022-01-26 05:45:00+00:00,-19.22,-19.19
2022-01-26 06:00:00+00:00,-19.40,-19.31
2022-01-26 06:15:00+00:00,-19.57,-19.48
2022-01-26 06:30:00+00:00,-19.72,-19.69
2022-01-26 06:45:00+00:00,-19.87,-19.88
2022-01-26 07:00:00+00:00,-20.00,-20.04
2022-01-26 07:15:00+00:00,-20.05,-20.13
2022-01-26 07:30:00+00:00,-20.15,-20.27
2022-01-26 07:45:00+00:00,-20.33,-20.41
2022-01-26 08:00:00+00:00,-20.50,-20.53
2022-01-26 08:15:00+00:00,-20.58,-20.64
2022-01-26 08:30:00+00:00,-20.63,-20.78
2022-01-26 08:45:00+00:00,-20.81,-20.90
2022-01-26 09:00:00+00:00,-20.99,-21.03
2022-01-26 09:15:00+00:00,-21.09,-21.16
2022-01-26 09:30:00+00:00,-21.27,-21.31
2022-01-26 09:45:00+00:00,-21.37,-21.45
2022-01-26 10:00:00+00:00,-21.55,-21.63
2022-01-26 10:15:00+00:00,-21.74,-21.81
2022-01-26 10:30:00+00:00,-21.91,-21.95
2022-01-26 10:45:00+00:00,-22.04,-22.10
2022-01-26 11:00:00+00:00,-22.16,-22.27
2022-01-26 11:15:00+00:00,-22.21,-22.43
2022-01-26 11:30:00+00:00,-22.30,-22.57
2022-01-26 11:45:00+00:00,-22.39,-22.69
2022-01-26 12:00:00+00:00,-22.43,-22.75
2022-01-26 12:15:00+00:00,-22.36,-22.79
2022-01-26 12:30:00+00:00,-22.41,-22.95
2022-01-26 12:45:00+00:00,-22.49,-23.04
2022-01-26 13:00:00+00:00,-22.80,-22.91
2022-01-26 13:15:00+00:00,-23.04,-23.13
2022-01-26 13:30:00+00:00,-22.95,-23.06
2022-01-26 13:45:00+00:00,-22.89,-22.91
2022-01-26 14:00:00+00:00,-22.70,-22.60
2022-01-26 14:15:00+00:00,-22.53,-22.38
2022-01-26 14:30:00+00:00,-22.29,-22.07
2022-01-26 14:45:00+00:00,-22.00,-21.86
2022-01-26 15:00:00+00:00,-21.67,-21.50
2022-01-26 15:15:00+00:00,-21.40,-21.17
2022-01-26 15:30:00+00:00,-21.01,-20.61
2022-01-26 15:45:00+00:00,-20.35,-20.01
2022-01-26 16:00:00+00:00,-19.90,-19.30
2022-01-26 16:15:00+00:00,-19.52,-18.95
2022-01-26 16:30:00+00:00,-19.22,-18.63
2022-01-26 16:45:00+00:00,-18.77,-18.13
2022-01-26 17:00:00+00:00,-18.28,-17.61
2022-01-26 17:15:00+00:00,-17.80,-17.15
2022-01-26 17:30:00+00:00,-17.63,-16.90
2022-01-26 17:45:00+00:00,-17.13,-16.38
2022-01-26 18:00:00+00:00,-16.93,-16.18
2022-01-26 18:15:00+00:00,-16.74,-16.04
2022-01-26 18:30:00+00:00,-16.43,-15.79
2022-01-26 18:45:00+00:00,-16.31,-15.60
2022-01-26 19:00:00+00:00,-16.18,-15.41
2022-01-26 19:15:00+00:00,-15.90,-15.21
2022-01-26 19:30:00+00:00,-15.56,-14.88
2022-01-26 19:45:00+00:00,-15.19,-14.59
2022-01-26 20:00:00+00:00,-14.65,-14.12
2022-01-26 20:15:00+00:00,-14.27,-13.62
2022-01-26 20:30:00+00:00,-13.95,-13.37
2022-01-26 20:45:00+00:00,-13.73,-12.99
2022-01-26 21:00:00+00:00,-13.48,-12.77
2022-01-26 21:15:00+00:00,-13.32,-12.65
2022-01-26 21:30:00+00:00,-13.14,-12.59
2022-01-26 21:45:00+00:00,-13.07,-12.52
2022-01-26 22:00:00+00:00,-12.98,-12.50
2022-01-26 22:15:00+00:00,-12.83,-12.38
2022-01-26 22:30:00+00:00,-13.18,-12.72
2022-01-26 22:45:00+00:00,-13.76,-13.39
2022-01-26 23:00:00+00:00,-14.28,-14.07
2022-01-26 23:15:00+00:00,-14.54,-14.41
2022-01-26 23:30:00+00:00,-14.63,-14.59
2022-01-26 23:45:00+00:00,-14.82,-14.81
2022-01-27 00:00:00+00:00,-14.96,-14.91
2022-01-27 00:15:00+00:00,-15.11,-15.15
2022-01-27 00:30:00+00:00,-15.16,-15.35
2022-01-27 00:45:00+00:00,-15.23,-15.45
2022-01-27 01:00:00+00:00,-15.34,-15.54
2022-01-27 01:15:00+00:00,-15.39,-15.59
2022-01-27 01:30:00+00:00,-15.46,-15.58
2022-01-27 01:45:00+00:00,-15.27,-15.52
2022-01-27 02:00:00+00:00,-14.90,-15.27
2022-01-27 02:15:00+00:00,-14.66,-15.02
2022-01-27 02:30:00+00:00,-14.33,-14.84
2022-01-27 02:45:00+00:00,-14.03,-14.40
2022-01-27 03:00:00+00:00,-13.82,-14.23
2022-01-27 03:15:00+00:00,-13.40,-13.91
2022-01-27 03:30:00+00:00,-13.28,-13.75
2022-01-27 03:45:00+00:00,-13.39,-13.62
2022-01-27 04:00:00+00:00,-13.20,-13.58
2022-01-27 04:15:00+00:00,-12.92,-13.27
2022-01-27 04:30:00+00:00,-12.86,-13.11
2022-01-27 04:45:00+00:00,-12.81,-12.89
2022-01-27 05:00:00+00:00,-12.68,-12.87
2022-01-27 05:15:00+00:00,-12.40,-12.64
2022-01-27 05:30:00+00:00,-12.29,-12.48
2022-01-27 05:45:00+00:00,-12.09,-12.28
2022-01-27 06:00:00+00:00,-11.93,-12.07
2022-01-27 06:15:00+00:00,-11.52,-11.77
2022-01-27 06:30:00+00:00,-11.13,-11.27
2022-01-27 06:45:00+00:00,-10.94,-10.95
2022-01-27 07:00:00+00:00,-10.42,-10.37
2022-01-27 07:15:00+00:00,-9.94,-9.85
2022-01-27 07:30:00+00:00,-9.94,-9.79
2022-01-27 07:45:00+00:00,-9.94,-9.71
2022-01-27 08:00:00+00:00,-9.85,-9.62
2022-01-27 08:15:00+00:00,-9.60,-9.35
2022-01-27 08:30:00+00:00,-9.27,-9.01
2022-01-27 08:45:00+00:00,-8.97,-8.69
2022-01-27 09:00:00+00:00,-8.69,-8.40
2022-01-27 09:15:00+00:00,-8.53,-8.22
2022-01-27 09:30:00+00:00,-8.56,-8.23
2022-01-27 09:45:00+00:00,-8.66,-8.32
2022-01-27 10:00:00+00:00,-8.76,-8.43
2022-01-27 10:15:00+00:00,-8.64,-8.33
